XBAR.I0:AE X,XBAR.I0:AE Y,r0 X,r0 Y,XBAR.I0:OE X,XBAR.I0:OE Y
4.605735000000401e-06,-0.0004948117625513483,4.605735000000401e-06,-0.8035599999582759,4.605735000000401e-06,0.0004948117625513483
4.60829500000058e-06,-0.0003358730449445274,4.60829500000058e-06,-0.5373199999396508,4.60829500000058e-06,0.0003358730449445274
4.60957500000067e-06,-0.0002538534053100102,4.60957500000067e-06,-0.4041999999303385,4.60957500000067e-06,0.0002538534053100102
4.611521706769565e-06,-0.0001269348473158732,4.611521706769565e-06,-0.201742495965197,4.611521706769565e-06,0.0001269348473158732
4.613468413538462e-06,4.386369327909143e-07,4.613468413538462e-06,0.0007150080000322134,4.613468413538462e-06,-4.386369327909143e-07
4.617361827076255e-06,0.0002510470684466276,4.617361827076255e-06,0.4056300159304913,4.617361827076255e-06,-0.0002510470684466276
4.617366827076255e-06,0.0002513632861926761,4.617366827076255e-06,0.4061500159305276,4.617366827076255e-06,-0.0002513632861926761
4.617376827076256e-06,0.0002520057799637467,4.617376827076256e-06,0.4071900159306003,4.617376827076256e-06,-0.0002520057799637467
4.617396827076257e-06,0.0002532907508383887,4.617396827076257e-06,0.4092700159307459,4.617396827076257e-06,-0.0002532907508383887
4.61743682707626e-06,0.0002558598324192779,4.61743682707626e-06,0.4134300159310369,4.61743682707626e-06,-0.0002558598324192779
4.617516827076266e-06,0.0002609962364954092,4.617516827076266e-06,0.421750015931619,4.617516827076266e-06,-0.0002609962364954092
4.617676827076277e-06,0.0002712605672861943,4.617676827076277e-06,0.4383900159327829,4.617676827076277e-06,-0.0002712605672861943
4.617996827076299e-06,0.0002917520843973705,4.617996827076299e-06,0.471670015935111,4.617996827076299e-06,-0.0002917520843973705
4.618636827076344e-06,0.0003325618499641192,4.618636827076344e-06,0.5382300159397675,4.618636827076344e-06,-0.0003325618499641192
4.619916827076433e-06,0.0004133090754920544,4.619916827076433e-06,0.6713500159490797,4.619916827076433e-06,-0.0004133090754920544
4.622476827076613e-06,0.0005701541141822279,4.622476827076613e-06,0.9375900159677046,4.622476827076613e-06,-0.0005701541141822279
4.625e-06,0.0007171661348557521,4.625e-06,1.199999999999975,4.625e-06,-0.0007171661348557521
4.625005e-06,0.0007170845108847387,4.625005e-06,1.2,4.625005e-06,-0.0007170845108847387
4.625015000000001e-06,0.0007170834504128409,4.625015000000001e-06,1.2,4.625015000000001e-06,-0.0007170834504128409
4.625035000000002e-06,0.000717084733973844,4.625035000000002e-06,1.2,4.625035000000002e-06,-0.000717084733973844
4.625075000000005e-06,0.0007170834643483714,4.625075000000005e-06,1.2,4.625075000000005e-06,-0.0007170834643483714
4.625155000000011e-06,0.0007170834637845186,4.625155000000011e-06,1.2,4.625155000000011e-06,-0.0007170834637845186
4.625315000000022e-06,0.0007170834642243862,4.625315000000022e-06,1.2,4.625315000000022e-06,-0.0007170834642243862
4.625635000000044e-06,0.0007170834596049107,4.625635000000044e-06,1.2,4.625635000000044e-06,-0.0007170834596049107
4.626275000000089e-06,0.0007170834469591434,4.626275000000089e-06,1.2,4.626275000000089e-06,-0.0007170834469591434
4.627555000000179e-06,0.0007170834216707214,4.627555000000179e-06,1.2,4.627555000000179e-06,-0.0007170834216707214
4.630115000000358e-06,0.0007170833710944262,4.630115000000358e-06,1.2,4.630115000000358e-06,-0.0007170833710944262
4.635235000000716e-06,0.0007170832699411001,4.635235000000716e-06,1.2,4.635235000000716e-06,-0.0007170832699411001
4.645475000001432e-06,0.0007170830676291801,4.645475000001432e-06,1.2,4.645475000001432e-06,-0.0007170830676291801
4.660237500000716e-06,0.000717082662982392,4.660237500000716e-06,1.2,4.660237500000716e-06,-0.000717082662982392
4.675e-06,0.0007170820850815906,4.675e-06,1.2,4.675e-06,-0.0007170820850815906
4.675390625e-06,0.0006948506075240428,4.675390625e-06,1.159374999999963,4.675390625e-06,-0.0006948506075240428
4.676171875000001e-06,0.0006498042249795718,4.676171875000001e-06,1.078124999999917,4.676171875000001e-06,-0.0006498042249795718
4.677734375000002e-06,0.000557402460692723,4.677734375000002e-06,0.9156249999998252,4.677734375000002e-06,-0.000557402460692723
4.680859375000003e-06,0.000364459584740657,4.680859375000003e-06,0.5906249999996411,4.680859375000003e-06,-0.000364459584740657
4.682280865367791e-06,0.0002739657263666585,4.682280865367791e-06,0.4427900017496912,4.682280865367791e-06,-0.0002739657263666585
4.685123846103367e-06,9.07533925355612e-05,4.685123846103367e-06,0.1471200052497914,4.685123846103367e-06,-9.07533925355612e-05
4.685479218695314e-06,6.787473698832415e-05,4.685479218695314e-06,0.1101612556873259,4.685479218695314e-06,-6.787473698832415e-05
4.686189963879208e-06,2.226832932943892e-05,4.686189963879208e-06,0.03624375656239498,4.686189963879208e-06,-2.226832932943892e-05
4.686545336471154e-06,-4.00294382415134e-07,4.686545336471154e-06,-0.0007149929999821225,4.686545336471154e-06,4.00294382415134e-07
4.687256081655046e-06,-4.663886146366937e-05,4.687256081655046e-06,-0.07463249212473677,4.687256081655046e-06,4.663886146366937e-05
4.687611454246991e-06,-6.997888462896573e-05,4.687611454246991e-06,-0.1115912416871143,4.687611454246991e-06,6.997888462896573e-05
4.688322199430883e-06,-0.0001166857867874434,4.688322199430883e-06,-0.185508740811869,4.688322199430883e-06,0.0001166857867874434
4.689743689798667e-06,-0.0002096724313336247,4.689743689798667e-06,-0.3333437390613785,4.689743689798667e-06,0.0002096724313336247
4.690454434982559e-06,-0.00025575140311767,4.690454434982559e-06,-0.4072612381861331,4.690454434982559e-06,0.00025575140311767
4.691875925350343e-06,-0.000346698631536251,4.691875925350343e-06,-0.5550962364356427,4.691875925350343e-06,0.000346698631536251
4.69471890608591e-06,-0.0005220895061001335,4.69471890608591e-06,-0.8507662329346612,4.69471890608591e-06,0.0005220895061001335
4.7e-06,-0.0008173944255340037,4.7e-06,-1.399999999999989,4.7e-06,0.0008173944255340037
4.700660136739261e-06,-0.0008178690866281241,4.700660136739261e-06,-1.4,4.700660136739261e-06,0.0008178690866281241
4.701980410217782e-06,-0.0008178708634658203,4.701980410217782e-06,-1.4,4.701980410217782e-06,0.0008178708634658203
4.704620957174825e-06,-0.0008178709095493533,4.704620957174825e-06,-1.4,4.704620957174825e-06,0.0008178709095493533
4.709902051088912e-06,-0.0008178705606034119,4.709902051088912e-06,-1.4,4.709902051088912e-06,0.0008178705606034119
4.720464238917084e-06,-0.0008178696506420422,4.720464238917084e-06,-1.4,4.720464238917084e-06,0.0008178696506420422
4.741588614573429e-06,-0.0008178702152464138,4.741588614573429e-06,-1.4,4.741588614573429e-06,0.0008178702152464138
4.770794307286715e-06,-0.0008178708673498795,4.770794307286715e-06,-1.4,4.770794307286715e-06,0.0008178708673498795
4.8e-06,-0.0008178681090709966,4.8e-06,-1.4,4.8e-06,0.0008178681090709966
4.800005e-06,-0.0008176083752839541,4.800005e-06,-1.399479999999964,4.800005e-06,0.0008176083752839541
4.800015000000001e-06,-0.0008170928428164013,4.800015000000001e-06,-1.398439999999891,4.800015000000001e-06,0.0008170928428164013
4.800035000000002e-06,-0.0008160549318536021,4.800035000000002e-06,-1.396359999999745,4.800035000000002e-06,0.0008160549318536021
4.800075000000005e-06,-0.0008139745088891662,4.800075000000005e-06,-1.392199999999454,4.800075000000005e-06,0.0008139745088891662
4.800155000000011e-06,-0.0008098148451692119,4.800155000000011e-06,-1.383879999998872,4.800155000000011e-06,0.0008098148451692119
4.800195000000013e-06,-0.0008077203703637556,4.800195000000013e-06,-1.379719999998581,4.800195000000013e-06,0.0008077203703637556
4.800275000000019e-06,-0.0008035447006018295,4.800275000000019e-06,-1.371399999997999,4.800275000000019e-06,0.0008035447006018295
4.800315000000022e-06,-0.0008014462450337672,4.800315000000022e-06,-1.367239999997708,4.800315000000022e-06,0.0008014462450337672
4.800395000000027e-06,-0.0007972502297151169,4.800395000000027e-06,-1.358919999997126,4.800395000000027e-06,0.0007972502297151169
4.800555000000039e-06,-0.0007888349591735102,4.800555000000039e-06,-1.342279999995962,4.800555000000039e-06,0.0007888349591735102
4.800635000000044e-06,-0.0007845973173565459,4.800635000000044e-06,-1.33395999999538,4.800635000000044e-06,0.0007845973173565459
4.800795000000055e-06,-0.0007761214149723044,4.800795000000055e-06,-1.317319999994216,4.800795000000055e-06,0.0007761214149723044
4.801115000000078e-06,-0.0007590400572036316,4.801115000000078e-06,-1.284039999991888,4.801115000000078e-06,0.0007590400572036316
4.801755000000123e-06,-0.0007243847673411889,4.801755000000123e-06,-1.217479999987232,4.801755000000123e-06,0.0007243847673411889
4.802075000000145e-06,-0.000706792197921918,4.802075000000145e-06,-1.184199999984904,4.802075000000145e-06,0.000706792197921918
4.80271500000019e-06,-0.0006711748387441096,4.80271500000019e-06,-1.117639999980247,4.80271500000019e-06,0.0006711748387441096
4.803995000000279e-06,-0.0005980560295386139,4.803995000000279e-06,-0.9845199999709349,4.803995000000279e-06,0.0005980560295386139
4.806555000000458e-06,-0.0004447541638645421,4.806555000000458e-06,-0.71827999995231,4.806555000000458e-06,0.0004447541638645421
4.807835000000548e-06,-0.0003649721597835587,4.807835000000548e-06,-0.5851599999429976,4.807835000000548e-06,0.0003649721597835587
4.810395000000727e-06,-0.0002006455685114513,4.810395000000727e-06,-0.3189199999243728,4.810395000000727e-06,0.0002006455685114513
4.813468413538462e-06,4.386368499249489e-07,4.813468413538462e-06,0.0007150080000322134,4.813468413538462e-06,-4.386368499249489e-07
4.819615240613931e-06,0.0003944229607453329,4.819615240613931e-06,0.6399850238488423,4.819615240613931e-06,-0.0003944229607453329
4.820961430460448e-06,0.0004781352994675873,4.820961430460448e-06,0.7799887678866257,4.820961430460448e-06,-0.0004781352994675873
4.822980715230224e-06,0.0006001434964892477,4.822980715230224e-06,0.9899943839433445,4.822980715230224e-06,-0.0006001434964892477
4.825e-06,0.0007171502054881758,4.825e-06,1.199999999999975,4.825e-06,-0.0007171502054881759
4.826009642384887e-06,0.0007170833289130831,4.826009642384887e-06,1.2,4.826009642384887e-06,-0.0007170833289130831
4.828028927154661e-06,0.0006780268744033774,4.828028927154661e-06,1.2,4.828028927154661e-06,-0.0006780268744033774
4.832053704903279e-06,0.0006781607776741326,4.832053704903279e-06,1.2,4.832053704903279e-06,-0.0006781607776741326
4.836915215098916e-06,0.00071709811606125,4.836915215098916e-06,1.2,4.836915215098916e-06,-0.00071709811606125
4.838415418723414e-06,0.0007170727098502215,4.838415418723414e-06,1.2,4.838415418723414e-06,-0.0007170727098502215
4.841415825972412e-06,0.0007170719521004061,4.841415825972412e-06,1.2,4.841415825972412e-06,-0.0007170719521004061
4.847416640470406e-06,0.0007170724143445888,4.847416640470406e-06,1.2,4.847416640470406e-06,-0.0007170724143445888
4.859418269466396e-06,0.0007170720837013959,4.859418269466396e-06,1.2,4.859418269466396e-06,-0.0007170720837013959
4.875e-06,0.0007170715378563024,4.875e-06,1.2,4.875e-06,-0.0007170715378563024
4.88125e-06,0.0003396850921591321,4.88125e-06,0.5499999999999704,4.88125e-06,-0.0003396850921591321
4.881255e-06,0.0003394230347047575,4.881255e-06,0.5494799999999341,4.881255e-06,-0.0003394230347047575
4.881265000000001e-06,0.0003387887300261839,4.881265000000001e-06,0.5484399999998613,4.881265000000001e-06,-0.0003387887300261839
4.881285000000003e-06,0.0003375179003278415,4.881285000000003e-06,0.5463599999997157,4.881285000000003e-06,-0.0003375179003278415
4.881325000000005e-06,0.0003349770500995981,4.881325000000005e-06,0.5421999999994248,4.881325000000005e-06,-0.0003349770500995981
4.881405000000011e-06,0.0003298920984618536,4.881405000000011e-06,0.5338799999988428,4.881405000000011e-06,-0.0003298920984618536
4.881565000000022e-06,0.0003197095389247885,4.881565000000022e-06,0.5172399999976787,4.881565000000022e-06,-0.0003197095389247885
4.881885000000044e-06,0.0002992966437927669,4.881885000000044e-06,0.4839599999953507,4.881885000000044e-06,-0.0002992966437927669
4.882525000000089e-06,0.0002583036705130953,4.882525000000089e-06,0.4173999999906943,4.882525000000089e-06,-0.0002583036705130953
4.883805000000179e-06,0.0001758592263840384,4.883805000000179e-06,0.2842799999813819,4.883805000000179e-06,-0.0001758592263840384
4.884490084117923e-06,0.0001316310532213466,4.884490084117923e-06,0.2130312517360189,4.884490084117923e-06,-0.0001316310532213466
4.88586025235341e-06,4.339487477492926e-05,4.88586025235341e-06,0.07053375524529271,4.88586025235341e-06,-4.339487477492926e-05
4.886031523382846e-06,3.241369685488649e-05,4.886031523382846e-06,0.05272156818401807,4.886031523382846e-06,-3.241369685488649e-05
4.886288429927e-06,1.596940329555777e-05,4.886288429927e-06,0.02600328759197379,4.886288429927e-06,-1.596940329555777e-05
4.886352656563039e-06,1.186389683934656e-05,4.886352656563039e-06,0.01932371744396288,4.886352656563039e-06,-1.186389683934656e-05
4.886481109835116e-06,3.65986377441391e-06,4.886481109835116e-06,0.005964577147940631,4.886481109835116e-06,-3.65986377441391e-06
4.886545336471153e-06,-4.002760202349018e-07,4.886545336471153e-06,-0.0007149929999821225,4.886545336471153e-06,4.002760202349018e-07
4.886673789743229e-06,-8.600426449823116e-06,4.886673789743229e-06,-0.01407413329582829,4.886673789743229e-06,8.600426449823116e-06
4.886738016379267e-06,-1.276350591403455e-05,4.886738016379267e-06,-0.02075370344375105,4.886738016379267e-06,1.276350591403455e-05
4.886866469651342e-06,-2.11281563899328e-05,4.886866469651342e-06,-0.034112843739597,4.886866469651342e-06,2.11281563899328e-05
4.887123376195493e-06,-3.793480314052174e-05,4.887123376195493e-06,-0.0608311243312889,4.887123376195493e-06,3.793480314052174e-05
4.887251829467568e-06,-4.635873562835807e-05,4.887251829467568e-06,-0.07419026462713463,4.887251829467568e-06,4.635873562835807e-05
4.887508736011719e-06,-6.32280236253584e-05,4.887508736011719e-06,-0.1009085452188265,4.887508736011719e-06,6.32280236253584e-05
4.888022549100021e-06,-9.69966894117027e-05,4.888022549100021e-06,-0.1543451064022101,4.888022549100021e-06,9.69966894117027e-05
4.889050175276625e-06,-0.0001644119599324129,4.889050175276625e-06,-0.2612182287689773,4.889050175276625e-06,0.0001644119599324129
4.889563988364926e-06,-0.0001979662736748348,4.889563988364926e-06,-0.3146547899523611,4.889563988364926e-06,0.0001979662736748348
4.89059161454153e-06,-0.0002645969530990356,4.89059161454153e-06,-0.4215279123191285,4.89059161454153e-06,0.0002645969530990356
4.892646866894737e-06,-0.0003951930040800282,4.892646866894737e-06,-0.635274157052663,4.892646866894737e-06,0.0003951930040800282
4.896757371601151e-06,-0.0006411563146023991,4.896757371601151e-06,-1.062766646519732,4.896757371601151e-06,0.0006411563146023991
4.897568028700863e-06,-0.0006869381083473379,4.897568028700863e-06,-1.147074984889774,4.897568028700863e-06,0.0006869381083473379
4.898784014350431e-06,-0.0007535053976692311,4.898784014350431e-06,-1.273537492444881,4.898784014350431e-06,0.0007535053976692311
4.9e-06,-0.0008177521191698836,4.9e-06,-1.399999999999989,4.9e-06,0.0008177521191698836
4.900607992824784e-06,-0.0008178718949933938,4.900607992824784e-06,-1.4,4.900607992824784e-06,0.0008178718949933938
4.900911989237176e-06,-0.0008178728356722666,4.900911989237176e-06,-1.4,4.900911989237176e-06,0.0008178728356722666
4.90151998206196e-06,-0.0008178694491880707,4.90151998206196e-06,-1.4,4.90151998206196e-06,0.0008178694491880707
4.902735967711527e-06,-0.0008178693319527902,4.902735967711527e-06,-1.4,4.902735967711527e-06,0.0008178693319527902
4.905167939010662e-06,-0.000817872430710273,4.905167939010662e-06,-1.4,4.905167939010662e-06,0.000817872430710273
4.910031881608932e-06,-0.0008178722207000671,4.910031881608932e-06,-1.4,4.910031881608932e-06,0.0008178722207000671
4.919759766805472e-06,-0.0008178695989092499,4.919759766805472e-06,-1.4,4.919759766805472e-06,0.0008178695989092499
4.939215537198552e-06,-0.0008178728229385668,4.939215537198552e-06,-1.4,4.939215537198552e-06,0.0008178728229385668
4.969607768599276e-06,-0.0008178727138742775,4.969607768599276e-06,-1.4,4.969607768599276e-06,0.0008178727138742775
5e-06,-0.0008178698999794509,5e-06,-1.4,5e-06,0.0008178698999794509
5.000005e-06,-0.0008176102138397415,5.000005e-06,-1.399479999999964,5.000005e-06,0.0008176102138397415
5.000015000000001e-06,-0.0008170946247149987,5.000015000000001e-06,-1.398439999999891,5.000015000000001e-06,0.0008170946247149987
5.000035000000002e-06,-0.0008160567234143699,5.000035000000002e-06,-1.396359999999745,5.000035000000002e-06,0.0008160567234143699
5.000075000000005e-06,-0.0008139763578280251,5.000075000000005e-06,-1.392199999999454,5.000075000000005e-06,0.0008139763578280251
5.00015500000001e-06,-0.000809816612097768,5.00015500000001e-06,-1.383879999998872,5.00015500000001e-06,0.000809816612097768
5.000195000000013e-06,-0.0008077221841010122,5.000195000000013e-06,-1.379719999998581,5.000195000000013e-06,0.0008077221841010122
5.000215000000015e-06,-0.0008066759363438334,5.000215000000015e-06,-1.377639999998436,5.000215000000015e-06,0.0008066759363438334
5.000255000000017e-06,-0.000804589573004195,5.000255000000017e-06,-1.373479999998145,5.000255000000017e-06,0.000804589573004195
